bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,summary
8354,Phylogenesis (Founding of the Commonwealth  #1),Alan Dean Foster,3.82,345418611,9.78E+12,eng,304,1246,21,07-05-2000,Del Rey Books,
8355,Rashōmon and Seventeen Other Stories,Ryūnosuke Akutagawa/Jay Rubin/Haruki Murakami/Yoshihiro Tatsumi,4.13,143039849,9.78E+12,eng,268,4813,239,10/31/2006,Penguin Classics,
8356,How to Talk to Anyone: 92 Little Tricks for Big Success in Relationships,Leil Lowndes,3.78,007141858X,9.78E+12,eng,345,16662,739,10-10-2003,Contemporary Books,
8357,There Was a Cold Lady Who Swallowed Some Snow!,Lucille Colandro/Jared Lee/Skip Hinnant,3.85,439895561,9.78E+12,eng,1,14,1,8/13/2006,Scholastic Audio Books,
8358,The Red Badge of Courage & The Veteran,Stephen Crane/Shelby Foote,3.38,679783202,9.78E+12,eng,336,497,40,09-12-2000,Modern Library,
8359,The Red Badge of Courage and Four Stories,Stephen Crane/James Dickey,3.35,451526473,9.78E+12,eng,240,265,29,02-01-1997,Signet Classics,
8360,The Red Badge of Courage (Classic Starts),Oliver Ho/Jamel Akib/Arthur Pober/Stephen Crane,3.86,1402726635,9.78E+12,eng,160,59,7,3/28/2006,Sterling,
8361,New Threads in the Pattern: The Great Hunt  Part 2 (Wheel of Time  #2-2),Robert Jordan/Charles Keegan,4.27,765348446,9.78E+12,eng,464,299,6,01-05-2004,Starscape,
8362,Lord of Chaos (The Wheel of Time  #6),Robert Jordan,4.13,812513754,9.78E+12,eng,1011,109234,1962,11/15/1995,Tor Books,
8363,Crossroads of Twilight (Wheel of Time  #10),Robert Jordan,3.82,1841491837,9.78E+12,eng,818,827,48,11-06-2003,Orbit,
8364,Frankenstein (SparkNotes Literature Guide),SparkNotes/Mary Wollstonecraft Shelley,3.5,1586633570,9.78E+12,eng,72,16,0,01-10-2002,SparkNotes,
8365,Mary Shelley‘s Frankenstein,Mary Wollstonecraft Shelley/Anca Munteanu,3.79,764587269,9.78E+12,eng,240,147,3,4/15/2001,Cliffs Notes,
8366,Essential Monster of Frankenstein  Vol. 1,Gary Friedrich/Doug Moench/John Buscema/Mike Ploog/Val Mayerick,3.62,785116346,9.78E+12,eng,496,69,7,10/20/2004,Marvel Comics,
8367,The Memoirs of Elizabeth Frankenstein,Theodore Roszak,3.56,553576372,9.78E+12,eng,440,233,24,10-01-1996,Bantam,
8368,The Essential Frankenstein,Mary Wollstonecraft Shelley/Leonard Wolf/Christopher H. Bing,3.79,452269687,9.78E+12,eng,357,42,6,10-01-1993,Plume,
8369,Father of Frankenstein,Christopher Bram,4.1,452273374,9.78E+12,eng,276,587,48,04-01-1996,Plume,
8370,The Walrus Was Paul: The Great Beatle Death Clues,R. Gary Patterson/Jay Fox,3.72,684850621,9.78E+12,eng,208,441,39,10/29/1998,Touchstone,
8371,Harpo Speaks!,Harpo Marx/Rowland Barber,4.41,879100362,9.78E+12,eng,482,2006,239,07-01-2004,Limelight Editions,
8372,Groucho  Harpo  Chico  and Sometimes Zeppo: A History of the Marx Brothers and a Satire on the Rest of the World,Joe Adamson,4.07,671470728,9.78E+12,eng,464,9,1,01-01-1983,Simon & Schuster,
8373,Topsail Island: Mayberry by the Sea,Ray McAllister/Vicki McAllister,3.94,895873311,9.78E+12,eng,228,40,13,07-01-2006,John F. Blair  Publisher,
8374,Take on Me (Secret Lives of Daytime Divas  #1),Sarah Mayberry,3.69,373793189,9.78E+12,eng,249,499,46,2/27/2007,Harlequin Blaze,
8375,All Over You (Secret Lives of Daytime Divas  #2),Sarah Mayberry,3.73,373793243,9.78E+12,eng,251,521,35,3/27/2007,Harlequin Blaze,
8376,The 33 Strategies of War,Robert Greene/Joost Elffers,4.3,670034576,9.78E+12,en-US,496,8005,383,1/19/2006,Viking,
8377,Jimmy Stewart: A Biography,Marc Eliot,3.85,1400052211,9.78E+12,eng,463,955,95,11-06-2006,Harmony,
8378,Jimmy Stewart: Bomber Pilot,Starr Smith/Walter Cronkite,3.93,760328242,9.78E+12,eng,320,441,57,11/15/2006,Zenith Press,
8379,Jimmy Stewart: The Truth Behind the Legend,Michael Munn,3.97,1569803102,9.78E+12,eng,317,212,35,5/30/2006,Barricade Books,
8380,Dirt (Stone Barrington  #2),Stuart Woods,3.89,61094234,9.78E+12,en-US,448,6279,274,08-07-1997,HarperTorch,
8381,La Ley del Exito,Paramahansa Yogananda,4.44,876121512,9.78E+12,spa,32,0,0,06-01-1998,Self-Realization Fellowship Publishers,
8382,Incident at Exeter,John G. Fuller,3.56,425039293,9.78E+12,en-US,221,51,7,4/15/1978,Berkley Books (NY),
8383,The Body Remembers: The Psychophysiology of Trauma and Trauma Treatment,Babette Rothschild,4.27,393703274,9.78E+12,eng,208,1506,45,10/17/2000,W. W. Norton  Company,
8384,Remember (Redemption  #2),Karen Kingsbury/Gary Smalley,4.43,842356290,9.78E+12,eng,432,18445,388,01-01-2003,Tyndale House Publishers,
8385,A Summer to Remember (Bedwyn Prequels  #2),Mary Balogh,4.08,440236630,9.78E+12,eng,361,7791,360,03-04-2003,Dell,
8386,Because I Remember Terror  Father  I Remember You,Sue William Silverman,4.11,820321753,9.78E+12,en-US,288,725,61,09-02-1999,University of Georgia Press,
8387,The Last Story (Remember Me  #3),Christopher Pike,3.65,689854595,9.78E+12,eng,256,2208,62,09-01-2002,Simon Pulse,
8388,A Place Where the Sea Remembers,Sandra Benítez,3.62,671892673,9.78E+12,eng,176,757,103,02-05-1995,Scribner,
8389,She Who Remembers (Kwani  #1),Linda Lay Shuler,4.03,451211448,9.78E+12,eng,496,6737,148,08-05-2003,NAL Trade,
8390,What the Body Remembers,Shauna Singh Baldwin,3.89,385496052,9.78E+12,eng,471,2340,153,1/16/2001,Anchor,
8391,Long Gone Lonesome Blues (The Texas Brands  #4),Maggie Shayne,4.25,373078544,9.78E+12,eng,251,398,15,04-01-1998,Silhouette,
8392,Remember When (Foster Saga  #1),Judith McNaught,3.95,1416530746,9.78E+12,eng,418,10632,252,4/25/2006,Pocket Books,
8393,A Kiss to Remember (Once Upon a Time  #3),Teresa Medeiros,3.89,553581856,9.78E+12,eng,353,3634,201,4/30/2002,Bantam,
8394,Star Wars: The Complete Visual Dictionary,James Luceno/David West Reynolds/Ryder Windham,4.33,756622387,9.78E+12,eng,272,1094,40,9/25/2006,DK Children,
8395,Star Wars: The Ultimate Visual Guide,Daniel  Wallace/Ryder Windham,4.33,756630525,9.78E+12,eng,160,945,17,3/19/2007,DK Children,
8396,Star Wars Complete Locations,James Luceno/Kerrie Dougherty/Simon Beecroft/Kristin Lund/Hans Jenssen/Richard Chasemore,4.31,756614198,9.78E+12,eng,175,141,9,12/31/2005,DK Publishing (Dorling Kindersley),
8397,Lego Star Wars: Prima Official Game Guide,Michael Littlefield,4.62,761554912,9.78E+12,eng,128,27,2,09-12-2006,Prima Games,
8398,Star Wars: The New Essential Guide to Alien Species,Ann Margaret Lewis/Helen Keier/Chris Trevas/William O'Connor,4.18,034547760X,9.78E+12,eng,227,259,11,10/31/2006,Del Rey,
8399,Star Wars:  The New Essential Chronology,Daniel  Wallace/Mark Chiarello/Tommy Lee Edwards/John Van Fleet,4.3,345449010,9.78E+12,eng,256,642,11,10/25/2005,Del Rey,
8400,The Swarm War (Star Wars: Dark Nest  #3),Troy Denning,3.49,345463056,9.78E+12,eng,357,3852,55,12/27/2005,Del Rey Books,
8401,Star Wars: Empire  Volume 7: The Wrong Side of the War,Welles Hartley/Davide Fabbri/Christian Dalla Vecchia,3.79,1593077092,9.78E+12,eng,144,109,7,1/30/2007,Dark Horse Books,
8402,Allegiance (Star Wars),Timothy Zahn,3.99,345477383,9.78E+12,eng,324,6874,280,1/30/2007,Del Rey,
8403,Creating the Worlds of Star Wars: 365 Days,John Knoll/J.W. Rinzler,4.13,810959364,9.78E+12,eng,744,87,10,10-01-2005,Harry N. Abrams,
8404,Star Wars: Clone Wars  Volume 1: The Defense of Kamino and Other Tales,John Ostrander/W. Haden Blackman,3.85,1569719624,9.78E+12,eng,128,911,38,9/15/2003,Dark Horse Books,
8405,The Making of Star Wars (Star Wars:  The Making of  #1),J.W. Rinzler/Peter  Jackson,4.53,345494768,9.78E+12,eng,362,1198,95,4/24/2007,Del Rey,
8406,Star Wars:  The New Essential Guide to Weapons & Technology,W. Haden Blackman,4.08,345449037,9.78E+12,eng,224,211,7,10/26/2004,Del Rey,
8407,The Star Wars Cookbook II: Darth Malt and More Galactic Recipes,Wesley Martin/Frankie Frankeny,3.86,811828034,9.78E+12,eng,60,205,15,07-01-2000,Chronicle Books,
8408,You Can Draw: Star Wars,Bonnie Burton/Matt Busch/Tom Hodges,4.05,075662343X,9.78E+12,eng,96,48,11,1/15/2007,DK Children,
8409,Star Wars: Empire  Volume 6: In the Shadows of Their Fathers,Thomas Andrews/Scott Allie,3.68,1593076274,9.78E+12,eng,144,124,10,11-07-2006,Dark Horse Books,
8410,Star Wars:  The New Essential Guide to Vehicles & Vessels,W. Haden Blackman/Ian Fullwood,4.12,345449029,9.78E+12,eng,200,209,7,9/30/2003,Del Rey,
8411,Star Wars: Knights of the Old Republic  Vol. 1: Commencement (Star Wars: Knights of the Old Republic  #1),John Jackson Miller/Travis Charest/Michael Atiyeh/Brian Ching/Travel Foreman,4.07,1593076401,9.78E+12,eng,152,1791,100,12-05-2006,Dark Horse Comics,
8412,The Star Wars Poster Book,Stephen J. Sansweet/Peter Vilmur,4.5,811848833,9.78E+12,eng,320,60,2,9/29/2005,Chronicle Books,
8413,Star Wars: Clone Wars  Volume 9: Endgame,John Ostrander/Welles Hartley/Jan Duursema,4.11,1593075537,9.78E+12,eng,144,422,25,08-08-2006,Dark Horse Books,
8414,Wookiee Cookies: A Star Wars Cookbook,Robin  Davis/Frankie Frankeny,3.93,811821846,9.78E+12,eng,132,952,57,09-01-1998,Chronicle Books,
8415,Star Wars:  The New Essential Guide to Characters,Daniel  Wallace/Michael Sutfin,3.98,345449002,9.78E+12,eng,224,365,3,4/23/2002,Del Rey,
8416,The Star Wars Trilogy,George Lucas/Donald F. Glut/James Kahn,4.25,345475828,9.78E+12,eng,705,4365,138,8/31/2004,Del Rey,
8417,Star Wars Tales  Vol. 1,Dave Land/Peter David/Dave Cooper/Dan Jolley/Doug Wheatley/Tom Fowler/Kilian Plunkett/Sean Phillips/Ryder Windham/John Ostrander/Jan Duursema/Timothy Zahn/Darko Macan/Rich Handley/Igor Kordey/Ron Marz/Rich Hedden/Rick Leonardi/Claudio Castellini/Martin Egeland/Lovern Kindzierski/Chris Brunner/Peet Janes/Jim Woodring,3.89,1569716196,9.78E+12,eng,220,932,36,1/27/2004,Dark Horse Books,
8418,Complete Star Wars Trilogy Scrapbook Re-issue,David Levithan/Ryder Windham/Marc Cotta Vaz,3.14,439681308,9.78E+12,eng,64,7,1,10-01-2004,Scholastic Paperbacks,
8419,Star Wars: Clone Wars  Volume 6: On the Fields of Battle,John Ostrander/Jan Duursema,4.04,1593073526,9.78E+12,eng,168,487,18,08-02-2005,Dark Horse Books,
8420,Star Wars: Clone Wars  Volume 8: The Last Siege  the Final Truth,John Ostrander/Jan Duursema/Dan Parsons,4.1,1593074824,9.78E+12,eng,144,424,20,04-11-2006,Dark Horse Books,
8421,Star by Star (Star Wars: The New Jedi Order  #9),Troy Denning,3.95,99410389,9.78E+12,eng,605,7740,108,10-03-2002,Arrow,
8422,Star Wars: Episode III - Revenge of the Sith: The Visual Dictionary,James Luceno/John Goodson/Robert E. Barnes,4.16,756611288,9.78E+12,eng,64,748,18,04-02-2005,DK Children,
8423,The Wildlife of Star Wars,Terryl Whitlatch/Bob Carrau,4.42,811828697,9.78E+12,eng,173,417,27,09-01-2001,Chronicle Books,
8424,The Dharma of Star Wars,Matthew Bortolin,4.03,861714970,9.78E+12,eng,224,371,37,4/15/2005,Wisdom Publications,
8425,Star Wars: Rebellion  Vol. 1: My Brother  My Enemy,Rob Williams/Michel Lacombe,3.94,1593077114,9.78E+12,eng,128,518,23,2/27/2007,Dark Horse,
8426,Star Wars: Empire  Volume 1: Betrayal,Scott Allie/Ryan Benjamin/Curtis Arnold,3.82,1569719640,9.78E+12,eng,96,621,32,08-05-2003,Dark Horse Books,
8427,Revenge of the Sith (Star Wars: Novelizations  #3),Matthew Woodring Stover/George Lucas,4.14,345428838,9.78E+12,eng,418,11804,671,04-02-2005,Lucas Books,
8428,Star Wars:  Revenge of the Sith Incredible Cross-Sections,Curtis Saxton/Hans Jenssen/Richard Chasemore,4.21,756611296,9.78E+12,eng,32,100,4,04-02-2005,DK Children,
8429,Star Wars: Clone Wars Adventures  Volume 6,W. Haden Blackman/Matt Fillbach/Shawn Fillbach/Ronda Pattison/Mike Kennedy/Stewart McKenney/Rick Lacy/Dan Jackson/Michael David Thomas/Joshua Elliott,3.78,1593075677,9.78E+12,eng,88,176,10,8/23/2006,Dark Horse Books,
8430,Star Wars: Empire  Volume 5: Allies and Adversaries,Ron Marz/Jeremy Barlow/Brandon Badeaux,3.51,1593074662,9.78E+12,eng,120,135,9,2/28/2006,Dark Horse Books,
8431,Yoda: Dark Rendezvous,Sean Stewart,3.88,345463099,9.78E+12,eng,329,3972,116,11/23/2004,Del Rey,
8432,Not a Genuine Black Man: Or  How I Claimed My Piece of Ground in the Lily-White Suburbs,Brian Copeland,4.04,1401302335,9.78E+12,eng,272,351,78,07-11-2006,Hachette Books,
8433,Black Man of the Nile and His Family,Yosef A.A. Ben-Jochannan,4.53,933121261,9.78E+12,eng,442,185,8,11/22/1996,Black Classic Press,
8434,Black Elk Speaks: Being the Life Story of a Holy Man of the Oglala Sioux,Black Elk/John G. Neihardt,4.13,803283857,9.78E+12,eng,270,10390,447,11-01-2004,Bison Books,
8435,Ring of Fire (Ring of Fire Anthology  #1),Eric Flint/David Weber/Mercedes Lackey/Dave Freer/Andrew Dennis/Virginia DeMarce/Loren K. Jones/S.L. Viehl/Anette M. Pedersen/Jonathan Cresswell/Scott Washburn/Deann Allen/Mike Turner/Greg Donahue/Walt Boyes/Jody Dorsett/K.D. Wentworth,3.9,1416509089,9.78E+12,eng,722,1970,64,10-01-2005,Baen,
8436,1635: The Cannon Law (Assiti Shards  #8),Eric Flint/Andrew Dennis,3.76,1416509380,9.78E+12,eng,420,1336,35,9/26/2006,Baen,
8437,Five Rings of Fire (Able Team  #11),Tom Arnett/Dick Stivers/Don Pendleton,3.64,373612117,9.78E+12,eng,0,39,2,2/23/1984,Gold Eagle,
8438,Cash,Johnny Cash/Patrick   Carr,4.07,60727535,9.78E+12,eng,310,17107,566,10-07-2003,HarperOne,
8439,Johnny Cash,Michael Streissguth,3.79,306813688,9.78E+12,eng,334,285,25,09-04-2006,Da Capo Press,
8440,Controversy Creates Cash,Eric Bischoff/Jeremy Roberts,3.62,141652729X,9.78E+12,en-GB,389,1154,56,10/17/2006,World Wrestling Entertainment Books,
8441,Side Effects,Amy Goldman Koss,3.87,1596432942,9.78E+12,eng,144,904,179,10-03-2006,Roaring Brook Press,
8442,Myths of Light: Eastern Metaphors of the Eternal (Collected Work),Joseph Campbell/David Kudler,4.43,1577314034,9.78E+12,eng,224,345,17,5/16/2003,New World Library,
8443,The Inner Reaches of Outer Space: Metaphor as Myth and as Religion (Collected Worksl),Joseph Campbell,4.22,1577312090,9.78E+12,en-GB,160,971,49,01-09-2002,New World Library,
8444,The Power of Myth,Joseph Campbell/Bill Moyers,4.29,385418868,9.78E+12,eng,320,38720,1451,06-01-1988,Anchor,
8445,The Beatles: The Biography,Bob Spitz,4.15,316013315,9.78E+12,eng,983,9041,417,10-10-2005,Little Brown,
8446,Here  There and Everywhere: My Life Recording the Music of the Beatles,Geoff Emerick/Howard Massey/Elvis Costello,4.25,1592402690,9.78E+12,eng,400,4381,255,03-01-2007,Avery Publishing Group,
8447,The Beatles: 365 Days,Simon Wells,4.18,810959119,9.78E+12,eng,744,99,12,11-01-2005,Harry N. Abrams,
8448,A Hard Day's Write: The Stories Behind Every Beatles Song,Steve Turner,4.18,60844094,9.78E+12,eng,224,156,10,10/18/2005,It Books,
8449,Shout! The Beatles in Their Generation,Philip Norman,4.03,743235657,9.78E+12,eng,546,4624,137,2/15/2005,Fireside,
8450,The Beatles Illustrated Lyrics,Alan Aldridge/The Beatles,4.26,157912058X,9.78E+12,eng,272,1360,34,05-01-2005,Black Dog & Leventhal Publishers,
8451,The Beatles' Story on Capitol Records  Part Two: The Albums,Bruce Spizer,4.72,966264924,9.78E+12,eng,264,29,0,01-01-2010,Four Ninety-Eight Productions,
8452,The Rough Guide to The Beatles,Chris Ingham,3.91,1843537206,9.78E+12,eng,325,50,4,09-01-2006,Rough Guides,
8453,The Beatles Complete - Updated Edition,The Beatles,4.47,881885959,73999960822,eng,303,64,0,12-01-1986,Hal Leonard Publishing Corporation,
8454,The Love You Make: An Insider's Story of the Beatles,Peter     Brown/Steven Gaines/Anthony DeCurtis,4.08,451207351,9.78E+12,eng,464,2491,110,11-05-2002,NAL,
8455,Magic Circles: The Beatles in Dream and History,Devin McKinney,3.88,067401636X,9.78E+12,eng,432,56,6,10/18/2004,Harvard University Press,
8456,A Day in the Life: The Music and Artistry of the Beatles,Mark Hertsgaard,4.16,385315171,9.78E+12,eng,448,1116,46,03-01-1996,Delta,
8457,Complete Beatles Chronicle  The,Mark Lewisohn/Peter  Guzzardi,4.39,517581000,9.78E+12,eng,365,19,0,9/22/1992,Harmony,
8458,The Beatles Diary  Vol 1: From Liverpool to London (Falk Symposium),Keith Badman/Keith Badman,4.56,711983089,9.78E+12,eng,376,13,0,02-01-2001,Omnibus Press,
8459,Two of Us: The Story of a Father  a Son  and the Beatles,Peter J. Smith,3.53,618251456,9.78E+12,en-US,206,51,12,02-04-2004,Houghton Mifflin Harcourt,
8460,The Beatles,Hunter Davies,4.1,393328864,9.78E+12,en-US,416,69,5,4/17/2006,W. W. Norton  Company,
8461,Complete Idiot's Guide to The Beatles,Richard Buskin/Allan Kozinn,3.73,28621301,9.78E+12,eng,384,15,2,12-01-1997,Alpha,
8462,Beatles: Every Little Thing,Maxwell Mackenzie,3.83,380796988,9.78E+12,en-US,224,72,12,12-01-1998,It Books,
8463,Margot Fonteyn,Meredith Daneman,4.03,140165304,9.78E+12,eng,704,256,17,08-04-2005,Penguin,
8464,A General Theory of Love,Thomas Lewis/Fari Amini/Richard Lannon,4.11,375709223,9.78E+12,eng,288,3675,422,01-09-2001,Vintage,
8465,Mad Cowboy: Plain Truth from the Cattle Rancher Who Won't Eat Meat,Howard F. Lyman/Glen Merzer,4.13,684854465,9.78E+12,en-US,224,1877,171,08-02-2001,Scribner,
8466,The Life You Were Born to Live,Dan Millman,4.11,1567313981,9.78E+12,eng,464,19,1,09-01-2000,MJF Books,
8467,Lover Eternal (Black Dagger Brotherhood  #2),J.R. Ward,4.35,451218043,9.78E+12,eng,464,155348,5325,03-07-2006,Signet,
8468,The Silmarillion  Volume 3,J.R.R. Tolkien/Martin Shaw,4.19,553525026,9.78E+12,eng,0,60,4,09-01-1998,Random House Audio,
8469,Swanns Way (In Search of Lost Time #1),Marcel Proust,4.14,701137681,9.78E+12,eng,534,19,1,10-01-1992,Chatto and Windus,
8470,Missing Persons and Mistaken Identities: Women and Gender in Ancient Israel,Phyllis A. Bird,3.8,800631285,9.78E+12,eng,304,10,0,01-01-1997,Augsburg Fortress Publishing,
8471,Mistaken Identity,Nayantara Sahgal,2.98,8172235224,9.79E+12,eng,324,0,0,12/30/2016,Harper Collins,
8472,The Skeptic's Dictionary: A Collection of Strange Beliefs  Amusing Deceptions  and Dangerous Delusions,Robert Todd Carroll,4.02,471272426,9.78E+12,eng,446,531,11,07-01-2003,Wiley,
8473,The Bush Dyslexicon: Observations on a National Disorder,Mark Crispin Miller,3.56,393322963,9.78E+12,eng,370,209,19,6/17/2002,W. W. Norton  Company,
8474,Extraordinary Popular Delusions & the Madness of Crowds (Great Minds),Charles Mackay,3.88,1573928917,9.78E+12,eng,724,33,4,05-01-2001,Prometheus Books,
8475,Extraordinary Popular Delusions and the Madness of Crowds/Confusión de Confusiones (Marketplace Book),Martin S. Fridson/Charles Mackay/Joseph de La Vega,3.91,471133124,9.78E+12,en-GB,224,35,3,12/29/1995,Wiley,
8476,The Crowd/Extraordinary Popular Delusions & the Madness of Crowds,Gustave Le Bon/Charles Mackay,3.93,934380236,9.78E+12,eng,288,406,24,11-01-1993,Wasendorf & Associates Inc,
8477,The Capture (Guardians of Ga'Hoole  #1),Kathryn Lasky,3.9,439405572,9.78E+12,eng,222,22125,1232,06-01-2003,Scholastic Paperbacks,
8478,The Journey (Guardians of Ga'Hoole  #2),Kathryn Lasky,4,439405580,9.78E+12,en-US,242,11354,404,09-01-2003,Scholastic  Inc.,
8479,The Rescue (Guardians of Ga'Hoole  #3),Kathryn Lasky,4.07,439405599,9.78E+12,eng,198,10154,278,01-01-2004,Scholastic  Inc.,
8480,The Night Journey,Kathryn Lasky,3.77,142403229,9.78E+12,eng,160,279,57,3/17/2005,Puffin Books,
8481,The Collected Stories of Arthur C. Clarke,Arthur C. Clarke,4.29,312878605,9.78E+12,eng,966,4150,138,1/14/2002,Tom Doherty Associates/Orb Books,
8482,Sunstorm (A Time Odyssey  #2),Arthur C. Clarke/Stephen Baxter,3.83,345452518,9.78E+12,eng,356,4049,154,2/28/2006,Del Rey Books,
8483,Lair of the White Worm,Bram Stoker,2.86,646418424,9.78E+12,eng,120,2276,244,10-01-2002,Deodand Publishing,
8484,Best Ghost and Horror Stories,Bram Stoker/Richard Dalby,3.52,486297160,9.78E+12,eng,272,55,7,11-02-2011,Dover Publications,
8485,The Blonde on the Street Corner,David Goodis,3.71,1852424478,9.78E+12,en-US,155,284,26,1/15/1998,Serpent's Tail,
8486,Of Tender Sin,David Goodis/Adrian Wootton,3.69,1852426748,9.78E+12,en-US,181,150,24,2/16/2001,Serpent's Tail,
8487,The Moon in the Gutter,David Goodis/Adrian Wootton,3.65,1852424494,9.78E+12,en-US,183,350,40,12-08-1998,Serpent's Tail,
8488,Dear Peter Rabbit,Alma Flor Ada/Leslie Tryon,4.13,1416912339,9.78E+12,en-US,32,7,0,01-01-2006,Aladdin Paperbacks,
8489,The Chocolate-Covered Contest (Nancy Drew  #151),Carolyn Keene,3.89,067103443X,9.78E+12,en-US,160,520,17,09-01-1999,Aladdin,
8490,Ghost Stories (Nancy Drew),Carolyn Keene,3.75,671691325,9.78E+12,eng,160,337,12,10-01-1989,Aladdin,
8491,The Humor of the American Cowboy,Stan Hoig/Nick Eggenhofer,3.43,803273592,9.78E+12,eng,200,3,1,07-01-2006,Bison Books,
8492,Ghost in the Shell (Ghost in the Shell  #1),Masamune Shirow,4.18,1593072287,9.78E+12,eng,350,8456,302,6/20/2006,Dark Horse Comics,
8493,Ghost in the Shell,Masamune Shirow,4.18,1845760182,9.78E+12,en-GB,368,61,3,2/25/2005,Titan,
8494,At the Edge (Psychic Triplet Trilogy  #1),Cait London,3.79,61140503,9.78E+12,en-US,384,273,21,5/29/2007,Avon,
8495,Tallchief: The Hunter (The Tallchiefs #9),Cait London,4.12,373764197,9.78E+12,eng,192,47,1,1/25/2002,Silhouette Desire,
8496,With Her Last Breath,Cait London,3.66,006000181X,9.78E+12,en-US,384,112,11,6/24/2003,Avon,
8497,Tallchief For Keeps (The Tallchiefs #3),Cait London,4.2,373483376,9.78E+12,eng,296,65,2,12/25/1996,Silhouette,
8498,The Sgt. Rock Archives  Vol. 3,Robert Kanigher/Joe Kubert/Russ Heath/Mark Chiarello/Jerry Grandinetti/Irv Novack,4.47,1401204104,9.78E+12,eng,224,19,2,08-01-2005,DC Comics,
8499,The Sgt. Rock Archives  Vol. 1,Robert Kanigher/Bob Haney/Joe Kubert/Jerry Grandinetti,4.2,1563898411,9.78E+12,eng,240,47,1,05-01-2002,DC Comics,
